model,train_dataset,layer_type,layer,num_samples,eval_dataset,split_seed,train_size,test_size,train_hall,train_not_hall,test_hall,test_not_hall,fit_time_s,model_params,precision,recall,accuracy,f1,auroc,total_runtime_s,num_splits,created_at_utc
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,2,4978,25686,2489,2489,10018,15668,8.9299,3585,0.4526180533247671,0.9845278498702336,0.5295881024682707,0.6201389543839794,0.7849085680750396,1034.386,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,4,4978,25686,2489,2489,10018,15668,9.2616,3585,0.545535771268109,0.8532641245757636,0.6655376469672195,0.6655506676528984,0.7611428768273274,1045.072,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,24,4978,25686,2489,2489,10018,15668,8.7988,3585,0.5113535456044653,0.8047514473946895,0.6239196449427704,0.6253490536766987,0.7169150418192873,1055.294,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,42,4978,25686,2489,2489,10018,15668,10.0666,3585,0.6294101305676452,0.678478738271112,0.7187962314101066,0.6530239707931018,0.7862108353037038,1066.821,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,64,4978,25686,2489,2489,10018,15668,9.7508,3585,0.6078579207506074,0.7242962667199042,0.7102312543798178,0.660988385333637,0.7824492757560262,1078.017,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,67,4978,25686,2489,2489,10018,15668,10.0364,3585,0.5706035042180402,0.8777201038131364,0.6946975005839757,0.6915998112317131,0.8056002514340665,1089.517,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,104,4978,25686,2489,2489,10018,15668,9.1093,3585,0.5382508985110388,0.6278698342982632,0.644787043525656,0.5796166605234058,0.7086788712663389,1100.093,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,123,4978,25686,2489,2489,10018,15668,9.6633,3585,0.5139848634419217,0.6236773807147136,0.6232188740948377,0.5635428880671056,0.6813026060367315,1111.233,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,420,4978,25686,2489,2489,10018,15668,9.5032,3585,0.6380082847239834,0.7533439808344979,0.7370941368839057,0.690895775163638,0.797360564106895,1122.206,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,511,4978,25686,2489,2489,10018,15668,10.375,3585,0.5651049589291147,0.7416650029946097,0.676633185392821,0.6414573081239748,0.7580946904711169,1134.007,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,mean,0,0,0,0,0,0,9.54949,3585.0,0.5572727931339692,0.7669594729486924,0.6624503620649381,0.6392163474950152,0.7582663581096533,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,belief_bank_constraints,std,0,0,0,0,0,0,0.49655283596008193,0.0,0.05473074797762159,0.10900940746384599,0.05767861318324713,0.040758833211188554,0.03993111848723585,4936.843,10,2026-09-18T18:11:20.653599+00:00
Qwen2.5-7B,belief_bank_facts,mlp,2,27416,halu_eval,2,4978,10000,2489,2489,2812,7188,9.1026,3585,0.29244469979890836,0.3620199146514936,0.5743,0.3235340854918163,0.5094599640937836,1143.863,10,2026-09-18T18:11:20.653599+00:00
